epoch,time,generator_loss,discriminator_loss
401,2022_08_26_16_06_05,-113.5055,-30.7091
402,2022_08_26_16_06_06,-40.7965,-30.8410
403,2022_08_26_16_06_08,1.7758,-32.2585
404,2022_08_26_16_06_10,-22.8316,-30.8966
405,2022_08_26_16_06_12,0.3717,-30.7809
406,2022_08_26_16_06_14,-15.9341,-31.8238
407,2022_08_26_16_06_16,25.9123,-28.3796
408,2022_08_26_16_06_17,111.2726,-32.1818
409,2022_08_26_16_06_19,-25.9549,-29.8567
410,2022_08_26_16_06_21,-66.0980,-31.4335
411,2022_08_26_16_06_23,-15.9672,-29.6749
412,2022_08_26_16_06_25,296.8024,-29.8505
413,2022_08_26_16_06_26,-187.4981,-29.4317
414,2022_08_26_16_06_28,29.0514,-29.9848
415,2022_08_26_16_06_30,-29.2172,-32.0764
416,2022_08_26_16_06_32,37.6455,-29.2909
417,2022_08_26_16_06_34,-167.5616,-28.8549
418,2022_08_26_16_06_35,34.8316,-27.8606
419,2022_08_26_16_06_37,3.5901,-31.2588
420,2022_08_26_16_06_39,-13.8552,-30.5241
421,2022_08_26_16_06_41,101.2171,-30.1648
422,2022_08_26_16_06_42,50.4862,-29.2815
423,2022_08_26_16_06_44,106.1012,-31.1857
424,2022_08_26_16_06_46,-20.8148,-28.4497
425,2022_08_26_16_06_48,-70.5340,-29.3715
426,2022_08_26_16_06_50,45.2897,-29.3656
427,2022_08_26_16_06_51,-7.9244,-29.5213
428,2022_08_26_16_06_53,0.3593,-31.8606
429,2022_08_26_16_06_55,-24.0397,-29.6377
430,2022_08_26_16_06_57,-47.1805,-29.6438
431,2022_08_26_16_06_58,103.8951,-28.2737
432,2022_08_26_16_07_00,167.4458,-28.3505
433,2022_08_26_16_07_02,6.4757,-31.5845
434,2022_08_26_16_07_03,-13.7143,-30.2696
435,2022_08_26_16_07_05,5.0483,-28.6644
436,2022_08_26_16_07_07,47.5675,-29.3815
437,2022_08_26_16_07_09,-7.7652,-28.6313
438,2022_08_26_16_07_11,102.8115,-30.6404
439,2022_08_26_16_07_12,-8.4526,-30.8457
440,2022_08_26_16_07_14,-8.9449,-30.6732
441,2022_08_26_16_07_16,54.9145,-28.5542
